Daily Time,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Male,Country,Timestamp,Clicked on Ad
54.39,38,71455.62,122.04,Virtual bandwidth-monitored initiative,New Travistown,0,Western Sahara,14-01-2016 14:00,1
43.6,35,25603.93,236.87,Optional multi-state hardware,Wrightburgh,0,Papua New Guinea,18-07-2016 01:36,0
40.19,42,62161.26,133.42,Multi-layered tangible portal,Robertbury,0,Madagascar,20-07-2016 09:27,0
81.98,34,59785.94,168.34,Function-based incremental standardization,Hawkinsbury,0,Brunei Darussalam,14-01-2016 14:00,0
51.87,35,53898.89,119.2,Persevering reciprocal firmware,Williamsport,1,Jersey,24-04-2016 13:42,1
66.08,52,58966.22,157.04,Synchronized multi-tasking ability,Penatown,0,Greece,05-01-2016 16:26,1
80.3,49,39031.89,195.69,Streamlined homogeneous analyzer,Penatown,1,Australia,04-04-2016 20:01,1
48.03,40,62669.59,221.98,Synergized coherent interface,East Maureen,1,Bosnia and Herzegovina,18-03-2016 13:00,1
67.56,36,32549.95,109.07,Enterprise-wide tangible model,Lake Jillville,1,Korea,20-07-2016 01:56,1
44.33,32,52252.91,233.04,Profound maximized workforce,Lake Matthewland,0,Saudi Arabia,07-05-2016 17:11,1
41.73,31,59886.58,183.85,Integrated client-server definition,North Katie,1,Czech Republic,15-04-2016 14:45,1
38.37,54,40468.53,240.63,Automated stable help-desk,Westshire,0,Czech Republic,31-05-2016 09:06,1
65.77,23,25739.09,172.81,Phased clear-thinking encoding,Patriciahaven,0,China,19-05-2016 14:30,1
45.99,51,74535.94,188.56,Extended context-sensitive monitoring,New Thomas,1,United Kingdom,27-05-2016 18:45,0
39.96,26,58363.12,190.17,Persistent even-keeled application,Lake Jacqueline,0,Saint Pierre and Miquelon,26-02-2016 22:46,0
41.73,31,52011,207.17,Balanced empowering success,North Wesleychester,0,Singapore,21-06-2016 14:32,0
89.05,41,59243.46,126.39,Synergistic reciprocal attitude,New Tina,1,Tanzania,13-05-2016 11:57,1
39.96,45,31092.93,138.71,Enhanced homogeneous moderator,Wintersfort,1,Ukraine,05-03-2016 12:03,1
41.89,31,57739.03,240.64,Business-focused real-time toolset,Port Melissaberg,1,Hong Kong,26-01-2016 02:47,0
78.7,33,43974.49,159.77,Compatible composite project,Silvaton,0,Brazil,12-05-2016 21:32,1
38.37,36,59240.24,222.25,Front-line bandwidth-monitored capacity,Hatfieldshire,1,Netherlands Antilles,23-05-2016 00:32,0
46.31,31,61840.26,207.17,Optional full-range projection,Pearsonfort,1,Bosnia and Herzegovina,05-04-2016 05:54,0
51.24,36,76003.47,140.46,Total 5thgeneration standardization,West Gregburgh,0,Denmark,17-02-2016 20:22,1
65.77,34,59785.94,204.22,Function-based incremental standardization,New Tinamouth,0,Turkmenistan,27-02-2016 08:52,0
55.6,24,52252.91,182.2,Profound optimizing utilization,West James,0,Algeria,18-03-2016 13:22,0
83.67,44,64564.07,140.95,Synergistic reciprocal attitude,Tammyshire,1,Poland,14-03-2016 14:13,1
70.58,27,14548.06,190.17,Customer-focused incremental system engine,North Randy,0,Antigua and Barbuda,27-02-2016 12:34,1
59.22,40,66873.9,167.22,Sharable reciprocal project,Reyesfurt,1,Bolivia,08-05-2016 10:25,0
71.84,31,59886.58,240.64,Realigned tangible collaboration,Pearsonfort,1,Bosnia and Herzegovina,10-05-2016 07:22,0
56.39,55,54286.1,193.29,Configurable tertiary capability,Lake Evantown,0,Australia,06-04-2016 14:16,1
79.54,41,50671.6,234.26,Synergistic reciprocal attitude,New Tina,1,Turkey,31-05-2016 23:42,1
62.42,29,69646.35,136.18,Synergized coherent interface,Browntown,1,Turks and Caicos Islands,26-03-2016 19:54,0
80.47,38,57868.44,122.04,Vision-oriented attitude-oriented Internet solution,Stewartbury,1,Saint Vincent and the Grenadines,19-05-2016 14:30,1
65.77,34,34191.23,168.34,Cloned explicit middleware,New Tinamouth,1,Norfolk Island,04-03-2016 10:13,1
66.08,33,77988.71,190.71,Diverse modular interface,New Taylorburgh,1,Niger,09-02-2016 05:28,0
67.85,49,39031.89,195.69,Streamlined homogeneous analyzer,West Brandonton,1,Netherlands,04-04-2016 20:01,1
39.96,45,31092.93,124.67,Secured 24hour policy,Wintersfort,0,Taiwan,05-03-2016 12:03,1
46.61,31,75044.35,174.88,Stand-alone radical throughput,New Marcusbury,0,Micronesia,12-04-2016 03:26,1
43.49,37,23936.86,158.56,Managed client-server access,New Brandy,1,Australia,14-01-2016 00:23,1
89.05,38,57868.44,130.83,Pre-emptive content-based frame,Stewartbury,1,Western Sahara,22-04-2016 02:07,1
55.6,24,61601.05,178.92,Realigned content-based leverage,Destinyfurt,1,Somalia,18-03-2016 13:22,0
75.55,36,59240.24,140.46,Multi-layered fresh-thinking neural-net,Garciatown,0,Spain,26-02-2016 19:48,0
88.04,41,57846.68,126.39,Optional multi-state hardware,Port Jodi,0,El Salvador,15-04-2016 15:07,1
57.24,43,41097.17,157.04,Reverse-engineered maximized focus group,Port Katelynview,0,Bangladesh,25-04-2016 21:15,1
55.6,39,65953.76,255.61,Total cohesive moratorium,Port Melissaberg,1,Somalia,26-01-2016 02:47,0
55.6,24,52252.91,167.22,Pre-emptive systematic budgetary management,Garciaside,0,Algeria,23-03-2016 12:53,1
80.3,52,45632.51,186.37,Self-enabling local strategy,Penatown,0,Eritrea,19-07-2016 08:32,1
59.59,55,57868.44,187.76,Polarized tangible collaboration,East Graceland,0,Netherlands,21-04-2016 09:30,1
40.47,46,69646.35,193.29,Extended analyzing emulation,Lisamouth,1,Fiji,22-01-2016 12:58,0
40.01,38,57868.44,170.13,Customizable homogeneous contingency,Stewartbury,1,Western Sahara,22-04-2016 02:07,1
72.23,36,59240.24,140.46,Multi-layered fresh-thinking neural-net,North Brandon,0,Spain,03-07-2016 04:11,0
86.06,35,73889.99,158.29,De-engineered attitude-oriented projection,South Adamhaven,1,Guernsey,18-03-2016 13:00,0
71.14,41,39799.73,171.23,Business-focused real-time toolset,Robertbury,0,Qatar,05-07-2016 20:16,0
82.07,22,31215.88,121.07,Progressive 24/7 definition,Lake Jasonchester,0,Qatar,12-01-2016 03:28,0
69.96,31,35684.82,152.94,Phased hybrid superstructure,East Anthony,0,Eritrea,23-01-2016 17:39,1
47.64,49,45632.51,113.8,Streamlined homogeneous analyzer,West Brandonton,0,Netherlands,04-04-2016 20:01,1
65.59,37,23936.86,158.56,Cloned object-oriented benchmark,Westshire,0,Moldova,08-05-2016 22:24,1
65.65,40,74535.94,120.37,Inverse local hub,Hernandezside,0,Cameroon,17-01-2016 18:45,0
46.61,33,43974.49,196.77,Expanded modular application,Silvaton,0,Hungary,12-05-2016 21:32,1
66.08,33,46868.53,191.82,Focused coherent success,South George,1,Vanuatu,24-03-2016 06:36,0
74.54,42,57868.44,158.35,Enhanced optimizing website,Hubbardmouth,0,Rwanda,19-05-2016 14:30,1
82.07,43,73538.09,157.04,Focused coherent success,Port Jeffrey,1,Turkey,03-04-2016 21:13,1
59.05,50,43974.49,123.13,Function-based context-sensitive secured line,South Rebecca,0,Northern Mariana Islands,18-06-2016 22:31,1
55.6,24,52252.91,182.2,Up-sized 6thgeneration moratorium,West James,0,Algeria,18-03-2016 13:22,0
54.43,28,53431.35,111.59,Total directional approach,New Brandy,1,Liberia,08-05-2016 22:24,1
76.24,41,64828,158.42,Synergistic reciprocal attitude,West Lisa,1,Honduras,13-05-2016 11:57,1
42.04,49,45632.51,195.69,Streamlined homogeneous analyzer,West Brandonton,0,Australia,04-04-2016 20:01,1
68.01,33,77988.71,230.95,Front-line heuristic data-warehouse,East Carlos,0,Indonesia,12-06-2016 21:21,0
43.49,37,67132.46,231.28,Vision-oriented attitude-oriented Internet solution,South Patrickfort,0,Croatia,21-05-2016 01:36,0
39.96,25,63430.33,241.03,Synergized intangible open system,Nelsonfurt,1,Georgia,18-03-2016 13:00,0
56.39,60,40468.53,193.29,Automated stable help-desk,North Jenniferburgh,0,Czech Republic,31-03-2016 20:55,1
82.87,42,57868.44,158.35,Enhanced optimizing website,Hubbardmouth,1,Czech Republic,06-04-2016 11:24,1
60.23,51,57868.44,111.94,Fully-configurable context-sensitive Graphic Interface,West Lucas,1,Malta,14-07-2016 22:43,1
70.29,31,59886.58,183.85,Intuitive radical forecast,East Maureen,1,Hong Kong,07-04-2016 15:18,0
49.42,25,50506.44,241.36,Advanced modular Local Area Network,Kristinfurt,0,Qatar,05-01-2016 20:58,0
37,30,67186.54,140.15,Synergized uniform hierarchy,Williamport,1,Algeria,05-01-2016 07:52,0
89.05,44,57868.44,158.42,Synergistic reciprocal attitude,Stewartbury,1,Finland,06-07-2016 23:09,1
80.3,23,52723.34,211.38,Team-oriented transitional methodology,New Tinamouth,1,Samoa,05-04-2016 18:02,1
51.87,29,53431.35,221.98,Synergized coherent interface,Williamsport,1,Antigua and Barbuda,01-01-2016 15:14,1
65.07,22,41851.38,236.87,Cloned explicit middleware,Kevinberg,0,Samoa,13-07-2016 04:10,0
53.92,28,67669.06,221.94,Organized global flexibility,West Joseph,1,Luxembourg,09-02-2016 07:21,0
78.84,35,25603.93,236.87,Profound zero administration instruction set,Hatfieldshire,0,Ukraine,18-07-2016 01:36,0
46.61,45,31092.93,234.26,Enhanced homogeneous moderator,Wintersfort,1,Bosnia and Herzegovina,10-07-2016 17:24,1
86.06,35,73889.99,226.54,Secured secondary superstructure,Chrismouth,0,Montenegro,18-07-2016 01:36,0
89.05,44,48335.2,131.72,Future-proofed fresh-thinking conglomeration,New Travistown,0,Hungary,29-01-2016 03:54,1
55.6,39,65953.76,154.74,Organized global flexibility,North Regina,1,Mayotte,30-03-2016 14:36,0
56.3,37,37334.78,109.29,Organized global flexibility,Nelsonfurt,1,Mayotte,20-06-2016 14:20,1
55.6,32,55424.24,178.92,Business-focused transitional solution,Lisafort,1,Ghana,09-01-2016 03:45,0
80.3,37,53058.91,217.37,Devolved human-resource circuit,East Tiffanyport,0,Croatia,20-03-2016 07:12,0
76.58,43,56770.79,163.48,Reverse-engineered maximized focus group,Port Katelynview,0,Bangladesh,17-04-2016 21:39,1
66.08,52,33951.63,186.37,Universal empowering adapter,Port Michaelmouth,0,Belgium,16-03-2016 20:19,1
44.11,40,53898.89,140.15,Upgradable optimizing toolset,Kyleborough,1,Palestinian Territory,11-02-2016 16:45,1
60.23,43,73538.09,198.45,Optimized upward-trending productivity,West Shannon,1,Northern Mariana Islands,03-04-2016 21:13,1
81.75,33,52736.33,120.75,Integrated leadingedge frame,New Taylorburgh,1,Vanuatu,03-02-2016 15:15,0
71.84,39,23936.86,109.29,Managed client-server access,New Brandy,1,Senegal,21-07-2016 10:01,0
58.95,36,32549.95,141.52,Reactive composite project,Lake Patrick,1,Liechtenstein,03-01-2016 16:01,1
69.15,46,58966.22,191.82,Proactive actuating Graphical User Interface,Lake Hailey,1,Switzerland,17-06-2016 20:18,0
79.52,25,50506.44,202.18,Digitized contextually-based product,West Aprilport,0,Albania,08-07-2016 17:14,0
49.21,27,57844.96,176.98,Vision-oriented methodical support,Olsonside,0,Austria,30-01-2016 16:10,0
79.52,25,50506.44,241.03,Pre-emptive next generation Internet solution,West Aprilport,0,Finland,08-07-2016 17:14,0
62.18,36,59593.56,115.26,Robust web-enabled attitude,Lake Patrick,1,Indonesia,13-04-2016 07:07,0
88.12,25,50671.6,234.26,Up-sized maximized model,New Tina,1,United States Minor Outlying Islands,14-01-2016 16:30,0
39.96,45,46197.59,174.88,Organic well-modulated database,Greerport,0,Taiwan,29-06-2016 13:35,0
53.68,27,66815.54,193.29,Front-line dynamic model,West Shannon,1,Zimbabwe,03-07-2016 04:11,0
55.6,39,65953.76,141.89,Enterprise-wide tangible model,North Regina,1,Korea,02-06-2016 21:02,0
71.03,39,38067.08,124.44,Customer-focused incremental system engine,East Connie,0,Madagascar,08-05-2016 22:24,1
56.39,29,42760.22,153.76,Self-enabling local strategy,Williamsport,0,Uganda,05-01-2016 16:26,1
56.39,46,40468.53,193.29,Configurable tertiary capability,Carterland,0,Belgium,06-04-2016 14:16,1
74.07,39,56180.93,207.17,Optional full-range projection,New Michael,1,American Samoa,02-06-2016 21:02,0
69.62,34,59785.94,160.03,Cloned explicit middleware,New Tinamouth,0,Namibia,27-02-2016 08:52,0
65.77,42,59243.46,143.13,Robust logistical utilization,Hubbardmouth,1,Czech Republic,13-05-2016 11:57,1
83.71,26,60315.19,131.68,Focused multi-state workforce,Shelbyport,1,Bosnia and Herzegovina,10-06-2016 03:56,0
47.74,38,56782.18,122.04,Centralized 24hour synergy,South Lisa,1,United States of America,15-04-2016 10:16,1
75.42,26,39132.64,228.78,Sharable reciprocal project,Shelbyport,1,Puerto Rico,15-02-2016 12:25,0
59.51,30,57877.15,172.83,Synchronized systemic hierarchy,Kristinfurt,0,Bolivia,08-05-2016 10:25,0
50.08,30,74535.94,140.46,De-engineered attitude-oriented projection,East John,0,Qatar,27-02-2016 13:51,0
41.73,42,60514.05,199.43,Public-key disintermediate emulation,Hubbardmouth,1,Czech Republic,19-05-2016 14:30,1
56.39,46,54952.42,231.95,Proactive actuating Graphical User Interface,Shelbyport,1,Switzerland,17-06-2016 20:18,0
75.55,36,59240.24,128.62,Extended systemic policy,Hatfieldshire,1,Zimbabwe,04-04-2016 22:00,0
37,30,58677.69,195.89,Fully-configurable foreground solution,New Tinamouth,1,Guernsey,08-05-2016 10:25,0
42.04,28,59448.44,161.16,Organized global flexibility,West Steven,1,Luxembourg,23-01-2016 17:39,0
56.16,33,40468.53,176.98,Expanded modular application,Youngfort,0,Saudi Arabia,14-01-2016 08:27,1
39.96,45,31092.93,135.31,Pre-emptive next generation Internet solution,Wintersfort,0,Micronesia,11-02-2016 04:37,1
60.7,37,53058.91,129.31,Vision-oriented attitude-oriented Internet solution,Port Whitneyhaven,0,Belgium,07-04-2016 20:34,0
80.51,38,70582.55,206.98,Synergized clear-thinking protocol,Stewartbury,1,Finland,05-01-2016 20:58,1
65.56,40,62669.59,221.98,Proactive actuating Graphical User Interface,East Maureen,1,Bosnia and Herzegovina,17-01-2016 18:45,1
40.17,26,74903.41,228.78,Managed client-server access,East Kevinbury,1,Mexico,05-01-2016 16:26,0
88.04,38,57868.44,230.93,Profit-focused dedicated utilization,Bowenview,0,Western Sahara,22-04-2016 02:07,1
63.45,32,69481.85,172.83,Focused upward-trending core,Lisafort,1,Latvia,28-04-2016 22:54,0
59.59,48,52736.33,167.67,Integrated coherent pricing structure,Burgessside,0,Brazil,17-07-2016 01:13,1
51.87,49,39031.89,195.69,Managed client-server access,West Brandonton,1,Australia,04-04-2016 20:01,1
77.14,27,66815.54,178.35,Extended analyzing emulation,Garciatown,0,Austria,03-07-2016 04:11,0
55.6,39,65953.76,258.62,Seamless cohesive conglomeration,Lake Edward,1,Liechtenstein,20-06-2016 14:20,1
72.8,33,41547.62,191.82,Managed client-server access,New Thomas,1,Vanuatu,18-04-2016 15:54,0
55.6,39,58287.86,141.89,Enterprise-wide tangible model,North Regina,1,French Polynesia,07-04-2016 15:18,0
41.73,41,27262.51,204.79,Exclusive disintermediate task-force,New Michael,0,Fiji,09-07-2016 11:18,0
66.18,49,45632.51,124.32,Streamlined homogeneous analyzer,Lake Charlottestad,0,Brunei Darussalam,11-03-2016 00:05,1
89.71,32,69481.85,221.21,Universal asymmetric workforce,North Daniel,1,Saudi Arabia,26-03-2016 15:28,0
43.49,37,42993.48,111.59,Managed 6thgeneration hierarchy,New Brandy,1,Moldova,31-05-2016 09:06,1
60.53,26,63363.04,131.68,Vision-oriented contextually-based extranet,Shelbyport,0,Angola,10-06-2016 03:56,0
60.72,42,43241.19,238.58,Innovative interactive portal,Hubbardmouth,0,Czech Republic,06-04-2016 11:24,1
40.34,31,28271.84,207.17,De-engineered tertiary secured line,New Michael,0,Madagascar,03-01-2016 07:13,0
60.83,39,38067.08,124.44,Advanced local task-force,New Brandy,0,Croatia,06-05-2016 21:07,1
69.62,34,40183.75,160.03,Cloned explicit middleware,New Tinamouth,1,Saint Vincent and the Grenadines,27-02-2016 08:52,1
65.59,54,23975.35,161.16,Profit-focused attitude-oriented task-force,Westshire,0,Czech Republic,09-02-2016 07:21,1
81.75,33,61005.87,204.02,Synchronized multi-tasking ability,New Thomas,1,Vanuatu,02-03-2016 04:02,0
64.75,36,61610.05,140.46,Versatile transitional monitoring,New Rebecca,0,El Salvador,08-05-2016 22:24,1
76.56,34,59785.94,160.03,Cloned explicit middleware,New Tinamouth,0,Turkmenistan,27-02-2016 08:52,0
37.87,26,66291.67,167.86,Multi-tiered multi-state moderator,Shelbyport,1,Turkey,03-04-2016 21:13,1
76.2,19,47708.42,168.34,Function-based incremental standardization,Hawkinsbury,0,Brunei Darussalam,11-03-2016 00:05,0
65.59,39,41521.28,141.89,Team-oriented zero-defect initiative,Edwardsport,1,Hong Kong,07-04-2016 15:18,0
55.6,54,61067.58,161.16,Robust uniform framework,Hansenmouth,0,Jersey,21-06-2016 03:14,1
70.09,43,32635.7,198.45,Optimized upward-trending productivity,Port Jeffrey,1,Turkey,12-02-2016 10:39,1
89.71,32,69481.85,190.05,Synergistic value-added extranet,Lake Matthewland,1,Saudi Arabia,24-03-2016 06:36,1
54.37,35,25603.93,236.87,Optional multi-state hardware,West Andrew,0,French Southern Territories,29-06-2016 02:48,1
87.35,35,60812.77,109.07,Synergized uniform hierarchy,Port Cassie,1,Indonesia,12-05-2016 12:11,1
55.6,24,52252.91,172.83,Profound optimizing utilization,West James,0,Algeria,31-01-2016 05:12,0
56.39,46,64021.55,229.12,Configurable tertiary capability,Carterland,0,Cayman Islands,04-04-2016 08:19,1
69.88,34,59785.94,140.67,Team-oriented transitional methodology,Port Robin,1,Equatorial Guinea,05-04-2016 18:02,1
35.61,35,39840.55,236.87,Intuitive exuding service-desk,Hannaport,0,Ghana,06-05-2016 21:07,0
66.08,33,53041.77,215.18,Adaptive contextually-based methodology,Edwardmouth,1,Niger,03-07-2016 04:11,0
40.04,23,47051.02,217.37,Sharable reciprocal project,Browntown,1,Slovenia,05-01-2016 16:26,0
80.47,49,64564.07,187.76,Reactive composite project,West Lisa,1,Tanzania,31-05-2016 23:42,1
41.73,28,58996.12,161.16,Organized global flexibility,Pottermouth,1,Luxembourg,23-01-2016 17:39,1
71.84,31,52178.98,207.17,Optional full-range projection,West Angelabury,1,Singapore,10-05-2016 07:22,0
49.21,29,69718.19,196.61,Programmable uniform website,Kristinfurt,0,Algeria,31-01-2016 04:10,0
75.84,45,59886.58,174.88,Secured 24hour policy,Wintersfort,0,Micronesia,09-06-2016 17:11,1
80.51,48,65956.71,212.38,Function-based context-sensitive secured line,Burgessside,0,Kenya,15-01-2016 22:49,1
65.65,29,53431.35,217.1,Inverse discrete extranet,Christinetown,1,El Salvador,18-03-2016 13:22,0
51.87,35,73889.99,225.58,Robust uniform framework,Lake Nicole,1,Sri Lanka,02-07-2016 20:23,0
44.72,27,55901.12,171.07,Decentralized needs-based analyzer,East Heatherside,1,Estonia,08-07-2016 03:47,0
34.86,24,52252.91,167.22,Total 5thgeneration standardization,New Sonialand,0,Algeria,21-01-2016 18:51,0
71.28,40,27086.4,136.18,Synergized coherent interface,North Brittanyburgh,1,China,13-02-2016 04:16,1
80.67,26,63430.33,137.28,Front-line zero-defect array,West Alice,0,United Arab Emirates,18-07-2016 01:36,0
41.73,23,42162.9,172.81,Team-oriented executive core,Hubbardmouth,1,Denmark,09-03-2016 03:41,0
55.6,35,55121.65,236.87,User-centric intangible contingency,Wrightburgh,0,Myanmar,12-05-2016 04:35,0
71.28,54,53188.69,120.75,Virtual scalable secured line,East Jennifer,1,Somalia,24-03-2016 13:37,0
41.73,26,74903.41,149.79,Visionary asymmetric encryption,East Kevinbury,1,Bosnia and Herzegovina,11-03-2016 06:49,0
80.3,34,34191.23,235.94,Function-based incremental standardization,New Tinamouth,0,Brunei Darussalam,20-02-2016 09:54,1
68.18,31,59886.58,140.46,Inverse local hub,New Michael,0,Gabon,15-06-2016 11:56,0
69.88,34,34191.23,168.34,Cloned explicit middleware,Hawkinsbury,0,Turkmenistan,11-03-2016 00:05,1
55.6,35,53898.89,201.26,Ergonomic methodical encoding,Jasminefort,1,Niger,14-01-2016 20:58,1
50.43,33,69646.35,204.02,Front-line heuristic data-warehouse,West Connor,1,Niger,12-06-2016 21:21,0
74.54,43,32635.7,167.86,Optimized upward-trending productivity,Wintersfort,1,Turkey,03-04-2016 21:13,1
65.65,41,39799.73,140.46,De-engineered attitude-oriented projection,West Samantha,0,Qatar,13-05-2016 14:12,0
55.6,24,52252.91,182.2,Profound optimizing utilization,Hernandezside,0,Algeria,11-06-2016 06:47,0
72.23,41,57846.68,241.8,Face-to-face even-keeled website,South Lauratown,0,Albania,30-05-2016 20:07,1
70.09,45,59610.81,137.24,Enhanced homogeneous moderator,Wintersfort,1,Ukraine,05-03-2016 12:03,1
